鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
仁愛區,房地(土地+建物),基隆市仁愛區南榮路２１５之２號,22.17,都市：其他:部份道路用地部份商業區,,,1090513,土地1建物1車位0,三層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,93.74,3,2,2,有,無,3980000,42458,,0.0,0,,RPSNMLMLOHPFFBC28CA,93.74,0.0,0.0,,
信義區,房地(土地+建物)+車位,基隆市信義區正信路２１５號３樓,24.3,住,,,1090504,土地3建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,124.30000000000001,3,2,2,有,有,5200000,41834,升降機械,0.0,0,,RPROMLTKOHPFFBC88CA,91.62,0.0,11.14,,
信義區,房地(土地+建物)+車位,基隆市信義區義六路２２號十五樓之二,26.5,住,,,1090513,土地2建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020722,173.45,3,2,2,有,有,19600000,112994,坡道機械,21.05,0,,RPWNMLKMOHPFFBC58CA,90.09,12.23,6.22,,
信義區,房地(土地+建物),基隆市信義區深美街１２６號,76.51,住,,,1090517,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930304,169.53,4,2,3,有,無,11000000,64885,,0.0,0,含增建或未登記建物。；,RPVNMLKKOHPFFBC28CA,152.02,0.0,17.51,,
信義區,房地(土地+建物)+車位,基隆市信義區深溪路３８巷６之３號九樓,46.66,住,,,1090229,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,176.7,3,2,2,有,有,10750000,60838,坡道平面,24.17,0,,RPXNMLLKOHPFFBC58CA,91.36,3.11,6.88,,
七堵區,房地(土地+建物),基隆市七堵區泰和街13之3號,88.75,住,,,1090520,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011106,242.12,4,2,3,有,有,11500000,47497,,0.0,0,,RPROMLNLOHPFFCC48CA,202.27,1.87,8.42,,
中山區,房地(土地+建物),基隆市中山區西定路３１５號,32.08,商,,,1090508,土地1建物1車位0,一層，見其他登記事項,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070420,102.74000000000001,3,2,3,有,無,10680000,103952,,0.0,0,,RPUOMLQKOHPFFCC98CA,65.84,0.0,0.0,,
暖暖區,房地(土地+建物),基隆市暖暖區八堵路185巷77之1號4樓,22.08,住,,,1090525,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721006,78.76,3,1,1,有,無,1750000,22219,,0.0,0,,RPTNMLLKOHPFFCC28CA,67.38,0.0,11.38,,
中山區,土地,新仙洞段468地號,92.45,住,,,1090522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,739600,8000,,0.0,0,國產署代理標售,RPVNMLLKOHPFFCC48CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路１６６之１號１１樓,23.42,住,,,1090522,土地5建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,152.72,4,2,2,有,有,6500000,42562,坡道平面,0.0,0,含增建或未登記建物。；,RPTNMLMKOHPFFCC38CA,90.57,3.12,10.23,,
暖暖區,房地(土地+建物),基隆市暖暖區暖碇路15巷34之7號,47.81,住,,,1090504,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681229,115.92,3,1,2,有,無,4500000,38820,,0.0,0,,RPQOMLLKOHPFFCC08CA,115.92,0.0,0.0,,
七堵區,房地(土地+建物),基隆市七堵區實踐路294巷30號2樓,46.01,住,,,1090429,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830624,151.85,3,2,2,有,無,5000000,32927,,0.0,0,親友、員工或其他特殊關係間之交易。；賣方同意免除債務負擔150萬元,RPQNMLMKOHPFFCC08CA,85.45,19.86,11.25,,
安樂區,房地(土地+建物),基隆市安樂區武聖街１１８號３樓,22.0,住,,,1090517,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790421,87.42,3,2,1,有,無,2470000,28254,,0.0,0,,RPRNMLMKOHPFFCC18CA,72.02,0.0,9.18,,
七堵區,房地(土地+建物),基隆市七堵區百六街１００巷２７之１號,22.77,商,,,1090514,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691231,93.5,3,2,1,有,無,4350000,46524,,0.0,0,含增建或未登記建物。；,RPWNMLLKOHPFFCC58CA,93.5,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區文化路２０７之７號,15.44,住,,,1090516,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770912,68.5,2,2,1,有,無,1900000,27737,,0.0,0,,RPQNMLRKOHPFFCC58CA,60.02,0.0,8.48,,
中山區,房地(土地+建物),基隆市中山區復興路２１２巷１２弄１７之３號,31.43,住,,,1090423,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,115.02,4,2,2,有,無,3700000,32168,,0.0,0,,RPQNMLLLOHPFFCC08CA,104.51,0.0,4.51,,
七堵區,房地(土地+建物)+車位,基隆市七堵區福六街27號5樓,50.67,住,,,1090509,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831222,166.72,3,2,2,有,無,6570000,39407,坡道平面,0.0,0,,RPSNMLMLOHPFFCC38CA,112.59,0.0,14.55,,
暖暖區,房地(土地+建物),基隆市暖暖區碇內街１０９號９樓,27.97,住,,,1090517,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,136.7,3,2,2,有,有,5650000,41331,,0.0,0,,RPSNMLTKOHPFFCC98CA,84.5,0.0,10.14,,
中山區,房地(土地+建物),基隆市中山區復興路２５９巷３４之２號,29.76,住,,,1090516,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830930,109.59,3,2,2,有,無,3650000,33306,,0.0,0,,RPQNMLTKOHPFFCC78CA,54.52,36.62,4.88,,
安樂區,房地(土地+建物),基隆市安樂區中和路１６８巷１４弄１１號２樓,26.85,住,,,1090523,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,103.52,3,2,1,有,無,2800000,27048,,0.0,0,,RPRNMLRLOHPFFCC78CA,79.05,1.1,7.07,,
信義區,房地(土地+建物)+車位,基隆市信義區深美街200巷19之15號,162.51,住,,,1090430,土地4建物1車位2,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040602,370.9,3,3,3,有,有,16300000,43947,坡道平面,76.08,0,,RPWNMLTLOHPFFBC76CA,232.08,5.66,21.96,,
仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路６４巷９之４號,20.5,住,,,1090513,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630316,49.92,2,1,1,有,無,1200000,24038,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPRNMLQJPHPFFBC48CA,49.92,0.0,0.0,,
仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路２５７號七樓,5.8,商,,,1090530,土地2建物1車位1,七層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970204,137.31,2,2,1,有,有,12750000,92856,坡道平面,34.59,0,,RPWNMLKLOHPFFBC48CA,67.13,0.0,5.49,,
信義區,房地(土地+建物)+車位,基隆市信義區東明路９７號７樓之４,14.03,商,,,1090513,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880416,12.190000000000001,3,1,2,有,有,708880,58105,升降機械,0.0,0,部分持分出售,RPWOMLTKOHPFFBC76CA,0.0,0.0,0.0,,
信義區,房地(土地+建物)+車位,基隆市信義區東明路１０７號,13.11,商,,,1090513,土地1建物1車位1,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0880416,12.45,0,0,0,無,有,921260,74056,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。；部分持分出售于共有人,RPUOMLTKOHPFFBC56CA,8.54,0.0,0.54,,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路２之２５號２樓,19.17,住,,,1090511,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,141.09,3,2,2,有,有,5100000,36147,其他,0.0,0,,RPXNMLRKOHPFFBC56CA,93.7,0.0,7.84,,
中正區,房地(土地+建物),基隆市中正區中正路１８７巷３２號５樓,28.9,住,,,1090503,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760420,96.6,3,1,2,有,無,3600000,37267,,0.0,0,,RPUOMLLKOHPFFBC38CA,87.23,0.0,9.37,,
信義區,房地(土地+建物),基隆市信義區深溪路３６巷６０弄１８號５樓,18.54,住,,,1090421,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840525,78.68,2,2,1,有,有,3050000,38765,,0.0,0,,RPWOMLLKOHPFFBC58CA,68.3,0.0,5.59,,
中正區,土地,調和段848-17地號,28.39,都市：其他:非都市土地,,,1090601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376400,13258,,0.0,0,,RPRNMLMKOHPFFBC08CA,0.0,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街４５號５樓,15.03,住,,,1090511,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,107.6,1,1,1,有,有,4600000,42751,坡道平面,0.0,0,,RPROMLMKOHPFFBC18CA,50.71,0.0,6.7,,
仁愛區,房地(土地+建物),基隆市仁愛區成功一路133巷4號8樓,28.12,住,,,1090518,土地8建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860630,165.17000000000002,3,2,2,有,有,9800000,59333,,0.0,0,,RPPPMLNLOHPFFBC38DA,97.61,0.0,12.45,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷602號4樓,43.65,住,,,1090319,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001013,169.7,4,2,2,有,有,11500000,67767,坡道平面,12.96,0,,RPTPMLMJPHPFFCC58CA,100.91,5.55,9.73,,
中山區,房地(土地+建物),基隆市中山區復興路259巷39之2號3樓,31.43,住,,,1090409,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831003,108.49000000000001,3,2,2,有,有,3380000,31155,,0.0,0,,RPVOMLTLOHPFFCC96DA,87.6,0.0,10.16,,
七堵區,房地(土地+建物),基隆市七堵區崇孝街42巷53號12樓,20.66,住,,,1090511,土地2建物1車位0,十二層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060419,70.6,1,1,1,有,有,5800000,82153,,0.0,0,,RPTNMLQKOHPFFCC88DA,40.94,2.93,5.21,,
信義區,房地(土地+建物),基隆市信義區東信路１８０巷１７之４號,24.1,住,,,1090520,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701218,70.84,2,1,1,有,無,1700000,23998,,0.0,0,,RPSNMLQKOHPFFBC58CA,66.84,0.0,4.0,,
仁愛區,房地(土地+建物),基隆市仁愛區獅球路48巷7號,44.97,住,,,1090514,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731217,120.66,3,2,2,有,無,5500000,45583,,0.0,0,含增建或未登記建物。；,RPQOMLQKOHPFFBC48CA,105.8,14.86,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街３８６號１３樓,20.37,住,,,1090408,土地2建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,114.03999999999999,3,2,2,有,有,4200000,36829,,0.0,0,,RPRNMLPKOHPFFBC38CA,86.57,0.0,10.25,,
仁愛區,房地(土地+建物),基隆市仁愛區公園街３４０號５樓,26.5,商,,,1090426,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0751013,91.07,3,2,2,有,無,4500000,49413,,0.0,0,含增建或未登記建物。；,RPSNMLPKOHPFFBC48CA,84.49,0.0,6.58,,
中正區,房地(土地+建物),基隆市中正區新豐街４８２號之５　６樓,9.51,都市：住,,,1090523,土地3建物1車位0,六層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,48.67,1,1,1,有,有,2450000,50339,,0.0,0,,RPPNMLRLOHPFFBC48CA,32.47,0.0,3.57,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東碇路５１２號８樓,116.48,住,,,1090515,土地1建物1車位3,八層，九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,660.84,6,4,3,有,有,18800000,28449,坡道機械,0.0,0,含增建或未登記建物。；,RPQNMLTLOHPFFCC88CA,410.35,3.88,37.94,,
安樂區,房地(土地+建物),基隆市安樂區樂利二街２４之４號,29.75,都市：其他:道路用地,,,1090315,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,61.41,3,2,1,有,無,2200000,35825,,0.0,0,,RPTNMLTKOHPFFCC09CA,61.41,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區安一路１７６巷３３之１號,28.33,都市：其他:道路用地,,,1090317,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690124,89.21,2,2,1,有,無,2500000,28024,,0.0,0,含增建或未登記建物。；,RPSNMLPKOHPFFCC58CA,78.15,0.0,11.06,,
安樂區,房地(土地+建物),基隆市安樂區安樂路二段１０４之４號,24.98,商,,,1090529,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690501,111.01,4,1,2,有,無,2400000,21620,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLQKOHPFFCC38CA,111.01,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區定國街１１巷８１之２號,34.33,住,,,1090520,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640430,62.1,2,2,1,有,無,1150000,18519,,0.0,0,,RPQNMLQKOHPFFCC48CA,62.1,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街３３３巷３８號２樓,26.19,住,,,1090501,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841122,125.73,3,2,2,有,有,5150000,40961,,0.0,0,,RPVQMLTJPHPFFBC86CA,97.47,0.0,9.23,,
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路１０８之１９號２樓,16.02,住,,,1090511,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,119.58,3,1,1,有,無,4220000,35290,坡道平面,0.0,0,,RPRNMLQKOHPFFCC78EA,76.32,0.84,0.0,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３４巷２０之３號,36.02,住,,,1090508,土地9建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,81.09,3,1,1,有,無,1600000,19731,,0.0,0,,RPOOMLTLOHPFFCC98EA,68.25,0.0,12.84,,
安樂區,房地(土地+建物),基隆市安樂區安一路２５６之１號,16.0,住,,,1090521,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,51.26,2,2,1,有,無,2700000,52673,,0.0,0,含增建或未登記建物。；,RPRNMLQKOHPFFCC58CA,51.26,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１１６號１樓之１,15.13,都市：其他:鄰里公園用地,,,1090527,土地4建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850406,85.7,0,2,2,有,有,7000000,81680,,0.0,0,親友、員工或其他特殊關係間之交易。；二親等持分買賣抵押權不塗銷原貸款由出賣人負擔繼續繳納貸款,RPSNMLQKOHPFFCC68CA,52.77,23.3,0.0,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖碇路３００號１０樓,37.93,住,,,1090601,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080603,158.84,3,2,2,有,有,10000000,64532,升降機械,18.6,950000,,RPWNMLPKOHPFFCC98CA,90.01,0.0,10.84,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖碇路３００號９樓,37.93,住,,,1090603,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080603,158.84,3,2,2,有,有,8900000,56689,升降機械,18.6,950000,,RPXNMLPKOHPFFCC09CA,90.01,0.0,10.84,,
安樂區,房地(土地+建物),基隆市安樂區中和路１６４巷４８號　　,35.0,都市：其他:特別住宅區,,,1090522,土地3建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0871210,126.86000000000001,2,1,1,有,無,4800000,37837,,0.0,0,含增建或未登記建物。；,RPVNMLQKOHPFFCC98CA,86.07,6.04,0.04,,
安樂區,房地(土地+建物),基隆市安樂區中和路１６４巷１５號２樓,29.51,都市：其他:特別住宅區,,,1090522,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871210,108.33,3,1,2,有,無,2800000,25847,,0.0,0,含增建或未登記建物。；,RPXNMLQKOHPFFCC56CA,72.21,1.27,4.77,,
安樂區,房地(土地+建物),基隆市安樂區麥金路２４１號２１樓,6.83,住,,,1090422,土地3建物1車位0,二十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,5900000,83938,,0.0,0,,RPSOMLQKOHPFFCC78CA,36.86,1.89,10.81,,
七堵區,房地(土地+建物),基隆市七堵區百三街62之2號,27.69,住,,,1090514,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0680118,73.5,3,2,1,有,無,4200000,57143,,0.0,0,,RPPOMLOLOHPFFCC38CA,73.5,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區正信路２２７巷２３弄１４號５樓,11.93,住,,,1090517,土地6建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860607,37.82,1,1,1,有,有,1700000,44950,,0.0,0,,RPXNMLTLOHPFFBC86CA,24.23,0.0,4.76,,
信義區,房地(土地+建物),基隆市信義區培德路１７７號６樓,10.71,住,,,1090529,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830908,63.13,1,1,1,有,無,2500000,39601,,0.0,0,,RPVNMLNLOHPFFBC68CA,43.43,0.0,7.63,,
中正區,房地(土地+建物),基隆市中正區平三路１０之３號,14.0,住,,,1090528,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701027,42.53,1,1,1,有,無,1200000,28215,,0.0,0,,RPQNMLMJPHPFFBC97CA,42.53,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街３２６號６樓,20.37,住,,,1090216,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,111.96,3,2,2,有,有,3550000,31708,,0.0,0,,RPRNMLQKOHPFFBC48CA,84.64,0.0,10.24,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１３５之３號,43.6,住,,,1090524,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690107,79.8,3,1,1,有,無,1600000,20050,,0.0,0,含增建或未登記建物。；,RPWNMLQKOHPFFBC98CA,79.8,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區愛三路９８巷２弄７之３號,15.4,商,,,1090429,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680504,57.6,3,0,3,有,無,4000000,69444,,0.0,0,,RPUNMLMLOHPFFBC48CA,57.6,0.0,0.0,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街197號3樓,28.08,住,,,1090504,土地7建物2車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800826,171.76,33,2,2,有,無,6700000,39008,坡道平面,22.59,0,,RPPNMLRKOHPFFCC58DA,0.0,0.0,0.0,,
中正區,土地,港灣段一小段52-2地號,43.0,住,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,26744,,0.0,0,,RPSNMLNLOHPFFBC48DA,0.0,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區中正路102號12樓之1,10.01,商,,,1090522,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670626,74.61,1,1,1,有,有,3050000,40879,,0.0,0,,RPRNMLSKOHPFFBC78DA,61.61,0.0,0.0,,
